deaths_avg_per_10m,eliminations_avg_per_10m,final_blows_avg_per_10m,healing_avg_per_10m,hero_damage_avg_per_10m,name,playerId,role,team,teamId,time_played_total,ultimates_earned_avg_per_10m
5.819769287087611,16.31228984039504,8.075314791210191,39.451004163723056,8140.794907375989,Seagull,4608,flex,DAL,4523,77941.23402905464,3.8413556537787272
6.748649188131296,17.48174070135856,9.587564344762173,233.19721721667776,7625.46206573039,ShaDowBurn,3479,offense,PHI,4524,48187.42105782032,3.722963297511545
5.216854058218399,11.567806824745146,3.3630388619451383,8286.093473852412,5430.927229445207,Shaz,4644,support,GLA,4406,137554.16425144672,4.348832354551625
5.766957575627847,19.0997402275381,8.068449819112354,250.28229177338957,8466.862491812712,silkthread,4632,offense,GLA,4406,22680.936747789383,4.12681367797222
5.503426671544641,16.83954485823061,8.17282379641779,951.4160455093181,8297.00732676163,sinatraa,4139,offense,SFS,4404,51022.756685733795,5.773894221641919
6.991728113104853,7.914247794695076,2.6704517098664367,6028.932122022437,4249.166486799689,Sky,5201,support,SHD,4408,12357.459930121899,3.3987567216481924
5.057442147396931,10.656416740744186,3.5741141432721326,6895.674120751459,5280.021534926017,sleepy,4488,support,SFS,4404,127416.18810838461,3.828398943979241
3.947281723176604,19.081737500819585,9.1846506436841,0.0,7941.868758730106,Snillo,4493,offense,PHI,4524,31160.684396505356,6.065335330734783
2.2414293628210764,0.0,0.0,11093.437777356809,0.0,Snow,4609,support,BOS,4402,803.0589898824692,4.482858725642153
6.189226410434996,17.04596717400255,8.427585736314118,97.03786498085576,7908.896727258963,Soon,3987,offense,VAL,4405,128933.72242039442,5.533075339855045
3.5615877395290547,17.027316727337535,6.277501677891393,257.56422906822223,6702.565068729095,Space,4637,flex,VAL,4405,73787.31600046158,4.203974569261463
4.69693164527172,20.41727429475258,6.326479358937419,397.5800733337393,8191.722176481358,SPREE,4094,flex,HOU,4525,12518.811096429825,4.3614365277523115
5.048782883731414,19.109183438511614,9.550212896286395,62.406792828324306,8203.647995276737,STRIKER,4610,offense,BOS,4402,137023.12338072062,5.674954568357253
6.303946163172089,14.72585839067458,4.725462020888111,188.46211904505037,5935.927424783358,super,4490,flex,SFS,4404,60057.6194974184,3.5465941171570394
5.647339100981914,15.89110269580813,8.50285454865886,323.83340440570583,7731.362204323417,Surefour,4144,offense,GLA,4406,113044.38932824135,4.57519389572031
6.752022346422906,14.07940499304225,7.513528626094662,657.3766176006403,6963.706839401897,Taimou,3380,offense,DAL,4523,70912.08758419752,4.196745719079901
4.740327167083962,4.928641533995518,0.8571550493905247,9538.855661185495,1403.8373395523402,tobi,4104,support,SEO,4409,92398.6856943965,3.8507041233983426
7.200647940100266,13.695826994177196,7.3417417173049335,598.0800072143877,7956.176701613289,TviQ,3504,offense,FLA,4407,123322.23535811901,4.28633164542455
5.804376061788689,9.923942080863494,3.092242822298046,7707.624688432323,4600.493522200849,Unkoe,3983,support,DAL,4523,116808.4205403924,3.908964763735569
4.741237210137854,4.66221658996889,0.726989705554471,8724.501500280716,1432.3081744872043,Verbo,4633,support,VAL,4405,37964.774176478386,3.0976083106233974
4.464004066819282,16.914070455012506,5.119270718829451,52.33695878008771,6849.143796667245,Void,5809,flex,GLA,4406,14650.52428740263,3.1534707627989422
6.156032083157151,16.50191109743647,8.871240150253081,821.4752530736554,8073.168566352806,Wekeed,4638,offense,SEO,4409,51266.78934365511,4.377102659887404
4.708003201068402,16.308134799577147,5.338972702242517,51.2083192465027,6465.084165578445,XepheR,4640,flex,SEO,4409,24723.857446312904,3.9071572957320244
6.771862740218177,10.438285466430976,4.247440535284774,389.2363087315682,6072.89107264755,Xushu,4617,tank,SHD,4408,29947.4469255805,4.007019372910164
6.1385477319403146,9.853984517062083,2.8269627712883025,559.1349277952141,5581.554639577643,zappis,3384,flex,FLA,4407,7428.467121422291,3.9577478798036236
5.957817771742665,3.4804959156662685,0.8760111506277752,8937.563464247696,1282.5714583259246,Zebbosai,3503,support,FLA,4407,127395.6386514306,3.8855333293973904
4.437004514012325,16.768202755589865,6.552514821822467,110.03957400584181,6495.311346708968,ZUNBA,4098,flex,SEO,4409,107775.41435664892,3.5128605374426316
5.953062319386845,8.52926887690631,2.7787237092074673,7663.479989516441,4561.727668400956,Zuppeh,4020,support,FLA,4407,127396.61695295572,4.0833109421743625
